Date,VaR_1pct,VaR_5pct,Actual_Return,Volatility_Forecast_Raw,Volatility_Forecast_Calibrated,RV22_Forecast,Calibration_Factor,Violation_1pct,Violation_5pct
2018-10-16,-0.03861205587383157,-0.019308152729533158,0.0003023003706962,0.19523204841232583,0.011789374904125956,0.83854216,0.060386473429951695,False,False
2018-10-17,-0.04249803455323206,-0.021251355911739905,-0.0225842404076325,0.21487965976755033,0.012975824865190238,1.0158119,0.060386473429951695,False,True
2018-10-18,-0.042563672978928935,-0.023192700023525387,-0.0012458414977632,0.2170277527288744,0.0131055406237243,1.036223,0.060386473429951695,False,False
2018-10-19,-0.04482955140661884,-0.02442736411581848,0.0047696539999126,0.22853167673809963,0.013800222025247564,1.148988,0.060386473429951695,False,False
2018-10-22,-0.044396966094919076,-0.024191650873359293,-0.0031613195583623,0.22637258105730354,0.013669841851286446,1.12738,0.060386473429951695,False,False
2018-10-23,-0.04406928674449095,-0.024013100284406466,-0.0473951605820364,0.22456256467752023,0.013560541345260885,1.1094236,0.060386473429951695,True,True
2018-10-26,-0.04639795439719352,-0.024401561954613803,-0.0204189516780628,0.22262346931738597,0.013443446214817995,1.0903466,0.060386473429951695,False,False
2018-10-30,-0.04964528865385038,-0.026109396471903325,0.0227893281736493,0.2376221982284254,0.014349166559687525,1.2422148,0.060386473429951695,False,False
2018-10-31,-0.05073858132248475,-0.02668437976879239,0.0145440062376356,0.24452008655174473,0.014765705709646422,1.3153816,0.060386473429951695,False,False
2018-11-01,-0.05234962699608491,-0.02753165916562814,-0.0148038324426418,0.25297149498061494,0.015276056460182062,1.4078807000000002,0.060386473429951695,False,False
2018-11-02,-0.05218747245271676,-0.027446379023698883,-0.0040568648931547,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
2018-11-05,-0.05223132217078558,-0.02746944041996193,0.0074336437397436,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
2018-11-06,-0.05220038924925625,-0.02745317221135356,0.0301996318131258,0.2529714949806149,0.015276056460182059,1.4078807,0.060386473429951695,False,False
